il,ad,tur,mutfak,telefon,website,instagram,saatler,bahce,wifi,adres,ilce,mahalle,lat,lon,harita,osm_id
Mersin,Room Cafe Bistro Pub,pub,,,,,,,,,,,36.0704756,32.8663045,"https://www.google.com/maps/search/?api=1&query=36.0704756,32.8663045",node/13184394788
Mersin,Roz Pub,pub,,,,,,,,,,,36.6063332,34.3205179,"https://www.google.com/maps/search/?api=1&query=36.6063332,34.3205179",node/13760595040
Mersin,Rüzgar Tantuni,restaurant,chicken;kebab;barbecue;grill,,,,Mo-Su 08:00-22:00,,,İnönü Bulvarı,,,36.3797230,33.9302204,"https://www.google.com/maps/search/?api=1&query=36.3797230,33.9302204",node/5383806724
Mersin,Sabah Döner,fast_food,kebab,,,,,,,Palm City AVM,Yenişehir,Limonluk Mah.,36.8023665,34.5947364,"https://www.google.com/maps/search/?api=1&query=36.8023665,34.5947364",node/10275589518
Mersin,Sabah Et Lokantası,restaurant,steak_house;chicken;kebab;türk;mediterranean;salad;döner;pilav;bulgur;türk_yemekleri;ızgara;çorba;pide;tatlı,+90 324 2388282,https://sabahlokantasi.com.tr/,,24/7,,,İstiklal Caddesi 55,Akdeniz,Çankaya Mah. İstiklal Cad. No:55 Akdeniz / MERSİN,36.7990645,34.6281763,"https://www.google.com/maps/search/?api=1&query=36.7990645,34.6281763",node/9779950297
Mersin,Sabah Et Lokantası Mezitli,restaurant,steak_house;chicken;kebab;türk;mediterranean;salad;döner;pilav;bulgur;türk_yemekleri;ızgara;çorba;pide;tatlı,+90 324 502 29 29,https://sabahlokantasi.com.tr/,,24/7,,,Gazi Mustafa Kemal Bulvarı,Mezitli,,36.7466232,34.5261604,"https://www.google.com/maps/search/?api=1&query=36.7466232,34.5261604",node/9791150121
Mersin,Sabah Et Lokantası Pozcu,restaurant,steak_house;chicken;kebab;türk;mediterranean;salad;döner;pilav;bulgur;türk_yemekleri;ızgara;çorba;pide;tatlı,+90 324 329 1515,https://sabahlokantasi.com.tr/,,24/7,,,Gazi Mustafa Kemal Bulvarı 306/A,Yenişehir,GMK Bulvarı No:306/A Yenişehir/Mersin,36.7831091,34.5941518,"https://www.google.com/maps/search/?api=1&query=36.7831091,34.5941518",node/9779950299
Mersin,Sabah Lahmacun Pide,fast_food,,,,,,,,Palm City AVM,Yenişehir,Limonluk Mah.,36.8023348,34.5948420,"https://www.google.com/maps/search/?api=1&query=36.8023348,34.5948420",node/13371353522
Mersin,Safarim Cafe,fast_food,,+90 501 266 01 86,https://safarimcafe.com,,Mo-Su 09:00-19:00,yes,,Mersin-Gözne Yolu Bayraktepe Tesisleri 119/3,Toroslar,Çopurlu Mh.,36.8585275,34.5636912,"https://www.google.com/maps/search/?api=1&query=36.8585275,34.5636912",node/12806843894
Mersin,Saffron Restaurant & Bistro,restaurant,,,https://saffronfish.com/,,Mo-Su 12:00-01:00,,,"Fatih, 33200",,,36.7618506,34.5527764,"https://www.google.com/maps/search/?api=1&query=36.7618506,34.5527764",node/8618159884
Mersin,Safir Residence Havuz Kafesi,cafe,savory_pancakes;hotdog;regional;pancake;sausage;sandwich;coffee_shop;local;ice_cream;deli;tea;burger;turkish;cake;breakfast;bagel,,,,Mo-Su 08:00-20:00,,wlan,Fatih Sultan Mehmet Bulvarı,,,36.9327028,34.8702931,"https://www.google.com/maps/search/?api=1&query=36.9327028,34.8702931",node/7024709297
Mersin,Sancak,restaurant,fish,,,,,,wlan,,,,36.6652283,34.4295070,"https://www.google.com/maps/search/?api=1&query=36.6652283,34.4295070",node/6578893064
Mersin,Sancak Chicken,restaurant,chicken,,,,Mo-Su 09:00-22:00,,,,,Mezitli (Deniz Mah.),36.7008654,34.4522915,"https://www.google.com/maps/search/?api=1&query=36.7008654,34.4522915",node/9515488948
Mersin,Sarnıç Kafe,cafe,,,,,,,,Gözne yolu,,,36.9602270,34.5758729,"https://www.google.com/maps/search/?api=1&query=36.9602270,34.5758729",node/13359444901
Mersin,"Sarnıç Kırmızı Değirmen Restaurant,",restaurant,,,,,,,,Gözne yolu,Toroslar,,36.9655097,34.5729537,"https://www.google.com/maps/search/?api=1&query=36.9655097,34.5729537",node/6405000427
Mersin,Sarnıç Restorant,restaurant,,,,,,,,,Toroslar,,36.9609741,34.5758517,"https://www.google.com/maps/search/?api=1&query=36.9609741,34.5758517",node/4972610622
Mersin,Sarıkavak Kahvehanesi,cafe,,,,,,,,,,,36.5800833,33.6432326,"https://www.google.com/maps/search/?api=1&query=36.5800833,33.6432326",node/11069212705
Mersin,Seine Restaurant,restaurant,seafood,+90 324 356 11 00,https://www.instagram.com/seinerestaurant,,,,,Gazi Mustafa Kemal Bulvarı 612,Yenişehir,Akkent,36.7666570,34.5554264,"https://www.google.com/maps/search/?api=1&query=36.7666570,34.5554264",node/12886584240
Mersin,Senin Evin Fast Food,fast_food,chicken;diner,+90 531 625 30 62,,,,,,Babil Cd.,,,36.7570601,34.5429266,"https://www.google.com/maps/search/?api=1&query=36.7570601,34.5429266",node/14085762001
Mersin,Serhat,restaurant,,,,,,,,,,,36.1615085,33.6873975,"https://www.google.com/maps/search/?api=1&query=36.1615085,33.6873975",node/13770717901
Mersin,Sidar internet c@fe,cafe,,,,,,,,,,,36.9157786,34.8714007,"https://www.google.com/maps/search/?api=1&query=36.9157786,34.8714007",node/4340309989
Mersin,Sofioğlu,restaurant,,,,,,,,,,,36.9151680,34.8955207,"https://www.google.com/maps/search/?api=1&query=36.9151680,34.8955207",node/9893972254
Mersin,Sonarex,restaurant,,+90 536 837 43 93,,,,,,Ananumur/Mersin,,,36.0845923,32.9009766,"https://www.google.com/maps/search/?api=1&query=36.0845923,32.9009766",node/6268425185
Mersin,Sos Pizza & Burger,fast_food,,,,,,,,,,,36.9192036,34.8864862,"https://www.google.com/maps/search/?api=1&query=36.9192036,34.8864862",node/6852454785
Mersin,Soul Bistro,cafe,,,,,,,,,,,36.6055042,34.3187799,"https://www.google.com/maps/search/?api=1&query=36.6055042,34.3187799",node/13760595035
Mersin,Starbucks,cafe,coffee_shop,,,,,,wlan,Mersin Marina,Yenişehir,,36.7706197,34.5687545,"https://www.google.com/maps/search/?api=1&query=36.7706197,34.5687545",node/7875095985
Mersin,Starbucks,cafe,coffee_shop,,https://www.starbucks.co.uk/store-locator/56955-290903/pozcu-sahil-bolkan-apartmani,,,,,Adnan Menderes Bulvarı 48,,,36.7806544,34.5984084,"https://www.google.com/maps/search/?api=1&query=36.7806544,34.5984084",node/8631928539
Mersin,Starbucks,cafe,coffee_shop,,https://www.starbucks.co.uk/store-locator/3164-143230/forum-mersin-dis,,,,yes,,,,36.7844102,34.5882776,"https://www.google.com/maps/search/?api=1&query=36.7844102,34.5882776",node/8917275578
Mersin,Starbucks,cafe,coffee_shop,,https://www.starbucks.co.uk/store-locator/68355-303363/adnan-menderes-bulvari-no-150,,,,,"Barboros, Adnan Menderes Blv. No:48 150 A",Yenişehir,Barbaros Mahallesi,36.7743809,34.5736898,"https://www.google.com/maps/search/?api=1&query=36.7743809,34.5736898",node/9732275667
Mersin,Starbucks,cafe,coffee_shop,,,,,,,,,,36.7882933,34.5885572,"https://www.google.com/maps/search/?api=1&query=36.7882933,34.5885572",node/9786745254
Mersin,Starbucks,cafe,coffee_shop,,https://www.starbucks.co.uk/store-locator/59919-294131/saya-park-avm,,,,,Akkent Mahallesi Hüseyin Okan Merzeci Bulvarı 759,,,36.7681489,34.5533437,"https://www.google.com/maps/search/?api=1&query=36.7681489,34.5533437",node/9792385824
Mersin,Starbucks,cafe,coffee_shop,,https://www.starbucks.co.uk/store-locator/69618-304807/ciftlikkoy-universite-cad-no-4,,,,wlan,Üniversite Caddesi,Yenişehir,"Çiftlikköy Mahallesi , We Life Yaşam Merkezi",36.7729945,34.5406049,"https://www.google.com/maps/search/?api=1&query=36.7729945,34.5406049",node/10199197936
Mersin,Starbucks,cafe,coffee_shop,,,,,,,Palm City AVM,Yenişehir,Limonluk Mah.,36.8010893,34.5953167,"https://www.google.com/maps/search/?api=1&query=36.8010893,34.5953167",node/10799350956
Mersin,Starbucks,cafe,coffee_shop,,https://www.starbucks.co.uk/store-locator/79122-309099/mezitli-gmk-bulvari-no-678,,Mo-Su 07:00-23:00,no,,Gazi Mustafa Kemal Bulvarı 680,,,36.7573891,34.5419577,"https://www.google.com/maps/search/?api=1&query=36.7573891,34.5419577",node/11212658038
Mersin,Starbucks,cafe,coffee_shop,,https://www.starbucks.co.uk/store-locator/22290-219545/cag-universitesi,,,,no,,,,36.9764325,35.0767550,"https://www.google.com/maps/search/?api=1&query=36.9764325,35.0767550",node/11607565019
Mersin,Starbucks,cafe,coffee_shop,,https://www.starbucks.co.uk/store-locator/81943-310002/ciftlikkoy-akademi-ofis,,,,,Mimar Sinan Caddesi,Yenişehir,Çiftlikköy,36.7850380,34.5405536,"https://www.google.com/maps/search/?api=1&query=36.7850380,34.5405536",node/11941828755
Mersin,Su Sesi,restaurant,,,,,,,,,,,36.0483622,32.8128987,"https://www.google.com/maps/search/?api=1&query=36.0483622,32.8128987",node/4396333769
Mersin,Suleyman Usta,cafe,,,,,,,,,,,36.0764684,32.8311804,"https://www.google.com/maps/search/?api=1&query=36.0764684,32.8311804",node/11092336305
Mersin,Söğütlüpınar Balık Restaurant,restaurant,seafood;fish_and_chips,,,,"Mo-Su,PH 10:00-18:00+",,,,,,36.6995029,34.4612651,"https://www.google.com/maps/search/?api=1&query=36.6995029,34.4612651",way/1008852453
Mersin,Süleyman Usti Mersin Tantuni,fast_food,turkish,,,,,,,,,,36.0722412,32.8689558,"https://www.google.com/maps/search/?api=1&query=36.0722412,32.8689558",node/12386600507
Mersin,Tadım Tantuni,restaurant,,,,,,,,,,,36.7559103,34.5406992,"https://www.google.com/maps/search/?api=1&query=36.7559103,34.5406992",node/7891931997
Mersin,Takan Kerim'in Yeri,restaurant,kebab,,,,,,,Muhat Köprüsü,Tarsus,,37.0314725,34.8376740,"https://www.google.com/maps/search/?api=1&query=37.0314725,34.8376740",node/14101025344
Mersin,Tantuni Diyarı,fast_food,,,,,,,,164.Cadde,Akdeniz,Güneş,36.8222435,34.6374953,"https://www.google.com/maps/search/?api=1&query=36.8222435,34.6374953",node/13361937701
Mersin,Tarihi Kubbe Restaurant ,restaurant,,,,,,,,,,,36.9157365,34.8965777,"https://www.google.com/maps/search/?api=1&query=36.9157365,34.8965777",node/6853152013
Mersin,Tarsusi Kafe,fast_food,,,,,,,,Adnan Menderes Bulvarı,Yenişehir,,36.7801770,34.6006067,"https://www.google.com/maps/search/?api=1&query=36.7801770,34.6006067",way/923122421
Mersin,Tavuk Dünyası,fast_food,chicken,,,,,,,Mersin Marina,Yenişehir,,36.7706468,34.5690387,"https://www.google.com/maps/search/?api=1&query=36.7706468,34.5690387",node/11328719156
Mersin,Tavuk Dünyası,fast_food,chicken,,,,,,,Sayapark AVM,Yenişehir,,36.7679855,34.5529494,"https://www.google.com/maps/search/?api=1&query=36.7679855,34.5529494",node/13421135853
Mersin,Taşköprü Tantuni,restaurant,steak_house;kebab,,,,Mo-Su 08:00-18:00,,,Taşköprü,,,36.3783893,33.9253591,"https://www.google.com/maps/search/?api=1&query=36.3783893,33.9253591",node/5342911322
Mersin,Tekin Ali Usta,restaurant,steak_house;grill;chicken;kebab;barbecue,,,,"Mo-Su,PH 00:00-23:59",,,İnönü Bulvarı,,,36.3814454,33.9300076,"https://www.google.com/maps/search/?api=1&query=36.3814454,33.9300076",node/5516412629
Mersin,Tekin Ali Usta,restaurant,chicken;steak_house;kebab,+90 324 714 3370,,,Mo-Su 09:00-18:00,,,Özhan Seyhan Caddesi 4,Silifke,,36.3803496,33.9302354,"https://www.google.com/maps/search/?api=1&query=36.3803496,33.9302354",node/5516412644
Mersin,Tenzile Restaurant,restaurant,,,,,,,,,,,36.0400860,32.7051468,"https://www.google.com/maps/search/?api=1&query=36.0400860,32.7051468",node/5470884025
Mersin,The Mint,cafe,,,,,,,,Fatih Mahallesi 30020 Sk 29/A,,,36.7586756,34.5492611,"https://www.google.com/maps/search/?api=1&query=36.7586756,34.5492611",node/10075160917
Mersin,The Mint,cafe,,,,,,,,,,,36.6064010,34.3206064,"https://www.google.com/maps/search/?api=1&query=36.6064010,34.3206064",node/13760595041
Mersin,Tombeki,cafe,,,,,,,,,,,36.7607878,34.5516850,"https://www.google.com/maps/search/?api=1&query=36.7607878,34.5516850",node/4110128904
Mersin,Toros Kebap,fast_food,kebab,,,,,,,,,,36.9186144,34.8858988,"https://www.google.com/maps/search/?api=1&query=36.9186144,34.8858988",node/6852454793
Mersin,Toros Tantuni,fast_food,,,,,,,,,,,36.9199315,34.8867382,"https://www.google.com/maps/search/?api=1&query=36.9199315,34.8867382",node/6852449375
Mersin,Tribün Kafe,fast_food,,,,,,,,Kültür Parkı,Mezitli,,36.7521402,34.5485798,"https://www.google.com/maps/search/?api=1&query=36.7521402,34.5485798",way/1451585358
Mersin,Turnip Şalgam,fast_food,juice,,,,,,,Silifke Caddesi,Akdeniz,,36.7986423,34.6295826,"https://www.google.com/maps/search/?api=1&query=36.7986423,34.6295826",node/11309132574
Mersin,Unlikely & Cities (Sweet things),cafe,,,,,,,,,,,36.7842948,34.5894883,"https://www.google.com/maps/search/?api=1&query=36.7842948,34.5894883",node/4227738290
Mersin,Ustam Tantuni,restaurant,chicken;kebab,,,,Mo-Su 08:00-22:00,,,Orta körpü,,,36.3782167,33.9319110,"https://www.google.com/maps/search/?api=1&query=36.3782167,33.9319110",node/6448669390
Mersin,Usto Et Balık Restorant,restaurant,,,,,,,,Antalya-Mersin yolu,,,36.1876882,33.6243371,"https://www.google.com/maps/search/?api=1&query=36.1876882,33.6243371",node/13239244701
Mersin,Uçurum Park,cafe,,,,,,yes,yes,,,,36.6492812,33.4291850,"https://www.google.com/maps/search/?api=1&query=36.6492812,33.4291850",node/9262512076
Mersin,Vagon Cafe,cafe,,,,,,,,,,,36.8024994,34.6326840,"https://www.google.com/maps/search/?api=1&query=36.8024994,34.6326840",node/13848479501
Mersin,Valiant Cafe,cafe,,,,,,,,Hastane Caddesi,Erdemli,Alata,36.6131285,34.3236773,"https://www.google.com/maps/search/?api=1&query=36.6131285,34.3236773",node/13313109031
Mersin,Vegan yer Buda Kafa,cafe,african;italian;arab;indian;coffee_shop;local,+90 536 3831212,,,,,wlan,1403 49,,,36.7798763,34.5913566,"https://www.google.com/maps/search/?api=1&query=36.7798763,34.5913566",node/7013322085
Mersin,Vegetarian,fast_food,,,,,,,,,,,36.7832946,34.5959887,"https://www.google.com/maps/search/?api=1&query=36.7832946,34.5959887",node/4228871589
Mersin,Vegetarian,fast_food,,,,,,,,,,,36.7813976,34.5931912,"https://www.google.com/maps/search/?api=1&query=36.7813976,34.5931912",node/4228871689
Mersin,Vegetarian Food,fast_food,,,,,,,,,,,36.7969283,34.6245579,"https://www.google.com/maps/search/?api=1&query=36.7969283,34.6245579",node/4234748790
Mersin,Venüs Life Cafe & Restaurant,cafe,,,,,,,,,,,36.6080786,34.3231017,"https://www.google.com/maps/search/?api=1&query=36.6080786,34.3231017",node/13012107403
Mersin,Yaprak Lahmacun,restaurant,steak_house;kebab,,,,Mo-Su 08:00-20:00,,wlan,Silifke - Mersin Yolu,,,36.3811000,33.9377412,"https://www.google.com/maps/search/?api=1&query=36.3811000,33.9377412",node/5313792332
Mersin,Yaprak Lahmacun,restaurant,steak_house;kebab;grill,,,,Mo-Su 08:00-21:00,,wlan,İnönü Bulvarı,,,36.3800069,33.9321627,"https://www.google.com/maps/search/?api=1&query=36.3800069,33.9321627",node/5378381121
Mersin,Yaprak Tantuni,restaurant,,,,,,,,Silifke Caddesi,Akdeniz,,36.7967113,34.6269887,"https://www.google.com/maps/search/?api=1&query=36.7967113,34.6269887",node/11955266516
Mersin,Yarıktaş Kafe,cafe,,,,,,,,,Toroslar,,37.0307125,34.5743952,"https://www.google.com/maps/search/?api=1&query=37.0307125,34.5743952",node/14008119031
Mersin,Yasemin Lychee,fast_food,pizza;coffee_shop;burger;chicken;sandwich,,,,,,,,,,36.7929995,34.5794510,"https://www.google.com/maps/search/?api=1&query=36.7929995,34.5794510",node/10765519632
Mersin,Yasin Usta Tantuni,restaurant,,,,,,,,18. Cadde,Yenişehir,,36.7841092,34.5959915,"https://www.google.com/maps/search/?api=1&query=36.7841092,34.5959915",node/11345888999
Mersin,Yedi Kardesler,restaurant,,,,,,,,,,,36.7508016,34.5149473,"https://www.google.com/maps/search/?api=1&query=36.7508016,34.5149473",node/4575321712
Mersin,Yemen Kahvesi,cafe,tea;coffee_shop,,,,Mo-Su 09:00-22:00,,wlan,Orta körpü,,,36.3775685,33.9319761,"https://www.google.com/maps/search/?api=1&query=36.3775685,33.9319761",node/6786220189
Mersin,Yeni Angel,bar,,,,,,,,,,,36.3186814,33.8795306,"https://www.google.com/maps/search/?api=1&query=36.3186814,33.8795306",node/4524940797
Mersin,Yildirimlar,restaurant,grill;turkish,,,,,,,,,,36.9119634,34.9039763,"https://www.google.com/maps/search/?api=1&query=36.9119634,34.9039763",node/12825163001
Mersin,Yildirimlar Gar Restaurant,restaurant,,,,,,,,,,,36.9203973,34.8855147,"https://www.google.com/maps/search/?api=1&query=36.9203973,34.8855147",node/3050711816
Mersin,Yöreden Kafe,fast_food,,,,,,,,Kültür Parkı,Yenişehir,,36.7757956,34.5795339,"https://www.google.com/maps/search/?api=1&query=36.7757956,34.5795339",way/1443683168
Mersin,Yürü Künefe,cafe,,,,,,,,Silifke Caddesi,,,36.7877102,34.6127476,"https://www.google.com/maps/search/?api=1&query=36.7877102,34.6127476",node/11980651471
Mersin,Yıldız Destan Restaurant,restaurant,turkish,,,,,,,,,,36.7824053,34.6076720,"https://www.google.com/maps/search/?api=1&query=36.7824053,34.6076720",node/13926823389
Mersin,Zeki Usta Kebap Mersin Şubesi,restaurant,regional,,,,,,,,Yenişehir,Hürriyet Mahallesi,36.7933492,34.5992194,"https://www.google.com/maps/search/?api=1&query=36.7933492,34.5992194",way/1105759132
Mersin,Zevzek Tepesi Sosyal Tesisleri,cafe,,,,,,,,,,,37.1557939,34.5795877,"https://www.google.com/maps/search/?api=1&query=37.1557939,34.5795877",node/13092553401
Mersin,Zirve Turistik Dinlenme Tesisleri,restaurant,,,,,,,,,,,36.5290601,34.2184130,"https://www.google.com/maps/search/?api=1&query=36.5290601,34.2184130",node/4349229690
Mersin,Ziya Efendi Tarsus,cafe,,,,,,,,,Tarsus,,36.9172618,34.8977716,"https://www.google.com/maps/search/?api=1&query=36.9172618,34.8977716",node/7876232285
Mersin,Zorkun Et Lokantası,restaurant,steak_house;kebab;barbecue,+90 324 714 99 00,,,Mo-Su 09:00-18:00,,,"Akgün Cad, No: 16, Silifke, Mersin",,,36.3816360,33.9263100,"https://www.google.com/maps/search/?api=1&query=36.3816360,33.9263100",node/5516430731
Mersin,Çakıl Balık Restoranı,restaurant,,,,,,,,,,,36.5055815,34.1960293,"https://www.google.com/maps/search/?api=1&query=36.5055815,34.1960293",node/13077942266
Mersin,Çakıl Restaurant,restaurant,turkish,,,,,,,,,,36.4483805,34.1058315,"https://www.google.com/maps/search/?api=1&query=36.4483805,34.1058315",node/1925977201
Mersin,Çamlı Restaurant,restaurant,,,,,,,,,,,36.6741266,34.4093199,"https://www.google.com/maps/search/?api=1&query=36.6741266,34.4093199",node/13770290829
Mersin,Çankaya Kafe,cafe,,,,,,,,,Akdeniz,Çankaya,36.7951892,34.6260981,"https://www.google.com/maps/search/?api=1&query=36.7951892,34.6260981",node/13716070667
Mersin,Çağlar Restaurant,restaurant,,,,,,,,,,,36.1362426,33.2962448,"https://www.google.com/maps/search/?api=1&query=36.1362426,33.2962448",node/5471000721
Mersin,Çiğ Köfteci Ömer Usta,fast_food,,,,,,,,,,,36.6084579,34.3175566,"https://www.google.com/maps/search/?api=1&query=36.6084579,34.3175566",node/13760595065
Mersin,Çukurbağ Köyü Kahvesi,cafe,regional,,,,,,no,,,,36.6923254,33.6028507,"https://www.google.com/maps/search/?api=1&query=36.6923254,33.6028507",way/296609258
Mersin,Öküz Burger,fast_food,burger,,,,,,,Adnan Menderes Bulvarı,Yenişehir,,36.7806744,34.5988428,"https://www.google.com/maps/search/?api=1&query=36.7806744,34.5988428",node/11886444118
Mersin,Ömer Bey,ice_cream,,,,,,,,Fasih Kayabalı Caddesi,Akdeniz,,36.8070275,34.6296438,"https://www.google.com/maps/search/?api=1&query=36.8070275,34.6296438",node/11328791248
Mersin,Ömer Bey Kebap Döner,fast_food,,,,,,,,Fasih Kayabalı Caddesi,,,36.8066455,34.6293264,"https://www.google.com/maps/search/?api=1&query=36.8066455,34.6293264",node/13157932601
Mersin,Ömer Bey Pizza,fast_food,pizza,,,,,,,Fasih Kayabalı Caddesi,Akdeniz,,36.8070592,34.6296778,"https://www.google.com/maps/search/?api=1&query=36.8070592,34.6296778",node/11257569292
Mersin,Ömür Kebap,fast_food,kebab,,,,,,,,Tarsus,,36.9166514,34.8972385,"https://www.google.com/maps/search/?api=1&query=36.9166514,34.8972385",node/11886319475
Mersin,Öz Anadolu Döner,fast_food,,,,,,,,,,,36.9184041,34.8854530,"https://www.google.com/maps/search/?api=1&query=36.9184041,34.8854530",node/6852454792
Mersin,Öz Lezzet Durağı,restaurant,,,,,,,,,,,36.6467875,34.3656549,"https://www.google.com/maps/search/?api=1&query=36.6467875,34.3656549",node/13011866401
Mersin,Özkardeşler Döner Tantuni,restaurant,,,,,,,,Gazi Mustafa Kemal Bulvarı,Yenişehir,,36.7793688,34.5818537,"https://www.google.com/maps/search/?api=1&query=36.7793688,34.5818537",node/13564438601
Mersin,Özkaymak Dondurma,ice_cream,,,,,24/7,yes,,Kuvayi Milliye Caddesi,Akdeniz,,36.8039372,34.6243115,"https://www.google.com/maps/search/?api=1&query=36.8039372,34.6243115",node/9784712004
